CodDpt,LibDpt,CodCirElec,LibCirElec,NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNuaCand,LibNuaCand
91,Essonne,9105,5ème circonscription,6,PAXION,Didier,M.,EXG,Extrême gauche
91,Essonne,9105,5ème circonscription,7,HORVELIN,Laetitia,Mme,RN,Rassemblement National
91,Essonne,9105,5ème circonscription,8,MIDY,Paul,M.,ENS,Ensemble ! (Majorité présidentielle)
91,Essonne,9106,6ème circonscription,1,GUEDJ,Jérôme,M.,UG,Union de la gauche
91,Essonne,9106,6ème circonscription,2,MONNIER,Francine,Mme,REC,Reconquête !
91,Essonne,9106,6ème circonscription,3,LANG-ROUSSEAU,Aloïs,M.,ECO,Ecologistes
91,Essonne,9106,6ème circonscription,4,VAYSSIÈRE,Bastien,M.,EXG,Extrême gauche
91,Essonne,9106,6ème circonscription,5,LACARRIERE FARGES,Chantal,Mme,LR,Les Républicains
91,Essonne,9106,6ème circonscription,6,GOUPY,Natacha,Mme,RN,Rassemblement National
91,Essonne,9106,6ème circonscription,7,KRIBI - ROMDHANE,Hella,Mme,DVG,Divers gauche
91,Essonne,9107,7ème circonscription,1,CORMIER,Didier,M.,REC,Reconquête !
91,Essonne,9107,7ème circonscription,2,VAGNEUX,Olivier,M.,DVD,Divers droite
91,Essonne,9107,7ème circonscription,3,GUIBERT,Audrey,Mme,RN,Rassemblement National
91,Essonne,9107,7ème circonscription,4,VILLETTE,Olivier,M.,DIV,Divers
91,Essonne,9107,7ème circonscription,5,REDA,Robin,M.,ENS,Ensemble ! (Majorité présidentielle)
91,Essonne,9107,7ème circonscription,6,LEJEUNE,Claire,Mme,UG,Union de la gauche
91,Essonne,9108,8ème circonscription,1,DUBOULAY,Chantal,Mme,EXG,Extrême gauche
91,Essonne,9108,8ème circonscription,2,DUROVRAY,François,M.,DVD,Divers droite
91,Essonne,9108,8ème circonscription,3,DUQUENOY,Lolita,Mme,DIV,Divers
91,Essonne,9108,8ème circonscription,4,DUPONT-AIGNAN,Nicolas,M.,DSV,Droite souverainiste
91,Essonne,9108,8ème circonscription,5,CERNON,Bérenger,M.,UG,Union de la gauche
91,Essonne,9108,8ème circonscription,6,TAOFIFENUA,Jean-Baptiste,M.,DVC,Divers centre
91,Essonne,9108,8ème circonscription,7,BOUATLAOUI,Amina,Mme,ECO,Ecologistes
91,Essonne,9109,9ème circonscription,1,CHAMBERLIN,Bruno,M.,DIV,Divers
91,Essonne,9109,9ème circonscription,2,MERRIEN,Paul-Henri,M.,RN,Rassemblement National
91,Essonne,9109,9ème circonscription,3,BORAN,Sinan,M.,DIV,Divers
91,Essonne,9109,9ème circonscription,4,GUÉVENOUX,Marie,Mme,ENS,Ensemble ! (Majorité présidentielle)
91,Essonne,9109,9ème circonscription,5,OZENNE,Julie,Mme,UG,Union de la gauche
91,Essonne,9109,9ème circonscription,6,GRISAUD,Benoit,M.,EXG,Extrême gauche
91,Essonne,9110,10ème circonscription,1,KABAMA,Mihala,M.,DIV,Divers
91,Essonne,9110,10ème circonscription,2,LÉAUMENT,Antoine,M.,UG,Union de la gauche
91,Essonne,9110,10ème circonscription,3,MANDO,Joël,M.,DVD,Divers droite
91,Essonne,9110,10ème circonscription,4,MONET,Alexandra,Mme,ENS,Ensemble ! (Majorité présidentielle)
91,Essonne,9110,10ème circonscription,5,DENEUVE,Thierry,M.,ECO,Ecologistes
91,Essonne,9110,10ème circonscription,6,DE BOISHUE,Nicolas,M.,LR,Les Républicains
91,Essonne,9110,10ème circonscription,7,HAMON,Stéphanie,Mme,REC,Reconquête !
91,Essonne,9110,10ème circonscription,8,LECLERC,Monique,Mme,EXG,Extrême gauche
91,Essonne,9110,10ème circonscription,9,DECKEL,Willy,M.,DIV,Divers
91,Essonne,9110,10ème circonscription,10,AMAND,Michael,M.,RN,Rassemblement National
91,Essonne,9110,10ème circonscription,11,KECER,Kamel,M.,ECO,Ecologistes
92,Hauts-de-Seine,9201,1ère circonscription,1,FEGEANT,Nicolas,M.,UDI,Union des Démocrates et Indépendants
92,Hauts-de-Seine,9201,1ère circonscription,2,MASSONNEAU,Marine,Mme,DVC,Divers centre
92,Hauts-de-Seine,9201,1ère circonscription,3,CAMARA,Mariam,Mme,RN,Rassemblement National
92,Hauts-de-Seine,9201,1ère circonscription,4,SARKIS,Frédéric,M.,ENS,Ensemble ! (Majorité présidentielle)
92,Hauts-de-Seine,9201,1ère circonscription,5,PERTUS,Armelle,Mme,EXG,Extrême gauche
92,Hauts-de-Seine,9201,1ère circonscription,6,FAUCILLON,Elsa,Mme,UG,Union de la gauche
92,Hauts-de-Seine,9201,1ère circonscription,7,DECAILLET,Marie-Laure,Mme,REC,Reconquête !
92,Hauts-de-Seine,9201,1ère circonscription,8,BOUNAB,Zina,Mme,EXG,Extrême gauche
92,Hauts-de-Seine,9201,1ère circonscription,9,DE LONGUEVILLE,Diane,Mme,LR,Les Républicains
92,Hauts-de-Seine,9202,2ème circonscription,1,PUERTAS,Julien,M.,EXG,Extrême gauche
92,Hauts-de-Seine,9202,2ème circonscription,2,PASQUINI,Francesca,Mme,UG,Union de la gauche
92,Hauts-de-Seine,9202,2ème circonscription,3,LAKRAFI,Ahmed,M.,DVC,Divers centre
92,Hauts-de-Seine,9202,2ème circonscription,4,PHAN,Sébastien,M.,ENS,Ensemble ! (Majorité présidentielle)
92,Hauts-de-Seine,9202,2ème circonscription,5,PETTITT,Julia,Mme,REC,Reconquête !
92,Hauts-de-Seine,9202,2ème circonscription,6,DUROULLE,Louis,M.,DVC,Divers centre
92,Hauts-de-Seine,9202,2ème circonscription,7,GALLIMARD,Anne-Caroline,Mme,UXD,Union de l'extrême droite
92,Hauts-de-Seine,9202,2ème circonscription,8,LAM,Thomas,M.,LR,Les Républicains
92,Hauts-de-Seine,9203,3ème circonscription,1,DAHAN,Isabelle,Mme,UG,Union de la gauche
92,Hauts-de-Seine,9203,3ème circonscription,2,ROUSSEL,Carole,Mme,RN,Rassemblement National
92,Hauts-de-Seine,9203,3ème circonscription,3,FRADIN,Aline,Mme,EXG,Extrême gauche
92,Hauts-de-Seine,9203,3ème circonscription,4,JUVIN,Philippe,M.,LR,Les Républicains
92,Hauts-de-Seine,9203,3ème circonscription,5,GERARD,Marc,M.,REC,Reconquête !
92,Hauts-de-Seine,9204,4ème circonscription,1,BRAVO,Melina,Mme,RN,Rassemblement National
92,Hauts-de-Seine,9204,4ème circonscription,2,VONSY,Aurélie,Mme,ECO,Ecologistes
92,Hauts-de-Seine,9204,4ème circonscription,3,SEBAIHI,Sabrina,Mme,UG,Union de la gauche
92,Hauts-de-Seine,9204,4ème circonscription,4,VALETTE,Régis,M.,REC,Reconquête !
92,Hauts-de-Seine,9204,4ème circonscription,5,BARNY,Valéry,M.,DVG,Divers gauche
92,Hauts-de-Seine,9204,4ème circonscription,6,MC COY,Sean Phillip,M.,DVG,Divers gauche
92,Hauts-de-Seine,9204,4ème circonscription,7,EISENBERG,Mathilde,Mme,EXG,Extrême gauche
92,Hauts-de-Seine,9204,4ème circonscription,8,STRUMANNE,Laurent,M.,EXG,Extrême gauche
92,Hauts-de-Seine,9204,4ème circonscription,9,DE CRECY,Isabelle,Mme,ENS,Ensemble ! (Majorité présidentielle)
92,Hauts-de-Seine,9205,5ème circonscription,1,PITTI,Raphaël,M.,UG,Union de la gauche
92,Hauts-de-Seine,9205,5ème circonscription,2,DESCHIENS,Sophie,Mme,LR,Les Républicains
92,Hauts-de-Seine,9205,5ème circonscription,3,LAMBERT,Mireille,Mme,EXG,Extrême gauche
92,Hauts-de-Seine,9205,5ème circonscription,4,CALVEZ,Céline,Mme,ENS,Ensemble ! (Majorité présidentielle)
92,Hauts-de-Seine,9205,5ème circonscription,5,BAKHTI,Hayat,Mme,UDI,Union des Démocrates et Indépendants
92,Hauts-de-Seine,9205,5ème circonscription,6,DEWHURST,Benjamin,M.,DIV,Divers
92,Hauts-de-Seine,9205,5ème circonscription,7,RIU,Alexandra,Mme,DVC,Divers centre
92,Hauts-de-Seine,9205,5ème circonscription,8,PINÇON,Amélie,Mme,UXD,Union de l'extrême droite
92,Hauts-de-Seine,9205,5ème circonscription,9,BOTET,Josette,Mme,REC,Reconquête !
92,Hauts-de-Seine,9206,6ème circonscription,1,DIDIER,Geoffroy,M.,LR,Les Républicains
92,Hauts-de-Seine,9206,6ème circonscription,2,LE GRIP,Constance,Mme,ENS,Ensemble ! (Majorité présidentielle)
92,Hauts-de-Seine,9206,6ème circonscription,3,PANY,Alexis,M.,UXD,Union de l'extrême droite
92,Hauts-de-Seine,9206,6ème circonscription,4,DEROCHE,François-Xavier,M.,DVC,Divers centre
92,Hauts-de-Seine,9206,6ème circonscription,5,MARCEL,Françoise,Mme,EXG,Extrême gauche
92,Hauts-de-Seine,9206,6ème circonscription,6,MESSIHA,Jean,M.,REC,Reconquête !
92,Hauts-de-Seine,9206,6ème circonscription,7,MUSCIANISI,Sihame,Mme,UG,Union de la gauche
92,Hauts-de-Seine,9207,7ème circonscription,1,CARILLON,Rémi,M.,REC,Reconquête !
92,Hauts-de-Seine,9207,7ème circonscription,2,ABAD,Cécile,Mme,EXG,Extrême gauche
92,Hauts-de-Seine,9207,7ème circonscription,3,CAZENEUVE,Pierre,M.,ENS,Ensemble ! (Majorité présidentielle)
92,Hauts-de-Seine,9207,7ème circonscription,4,PASTOR,Christine,Mme,RN,Rassemblement National
92,Hauts-de-Seine,9207,7ème circonscription,5,RICHARD,Charlotte,Mme,ECO,Ecologistes
92,Hauts-de-Seine,9207,7ème circonscription,6,PEYRET,Lucas,M.,UG,Union de la gauche
92,Hauts-de-Seine,9208,8ème circonscription,1,BRAHMII-SEMPER,Adam,M.,ECO,Ecologistes
92,Hauts-de-Seine,9208,8ème circonscription,2,THEVENOT,Prisca,Mme,ENS,Ensemble ! (Majorité présidentielle)
92,Hauts-de-Seine,9208,8ème circonscription,3,HÉNIQUE,Philippe,M.,EXG,Extrême gauche
92,Hauts-de-Seine,9208,8ème circonscription,4,CUSA,Miron,M.,DVG,Divers gauche
92,Hauts-de-Seine,9208,8ème circonscription,5,NICOLAS-CHAVANCE,Salomé,Mme,UG,Union de la gauche
92,Hauts-de-Seine,9208,8ème circonscription,6,VEISSIERE,Delphine,Mme,RN,Rassemblement National
92,Hauts-de-Seine,9208,8ème circonscription,7,RICHEZ,Cécile,Mme,LR,Les Républicains
92,Hauts-de-Seine,9208,8ème circonscription,8,LAYLY,Jean-Baptiste,M.,DIV,Divers
92,Hauts-de-Seine,9208,8ème circonscription,9,MOTTE,Adélaïde,Mme,REC,Reconquête !
92,Hauts-de-Seine,9209,9ème circonscription,1,CHAUDON,Anne-Laure,Mme,EXG,Extrême gauche
92,Hauts-de-Seine,9209,9ème circonscription,2,MATHOT,Virginie,Mme,LR,Les Républicains
92,Hauts-de-Seine,9209,9ème circonscription,3,NARBONI,Thierry,M.,DVD,Divers droite
92,Hauts-de-Seine,9209,9ème circonscription,4,SÉJOURNÉ,Stéphane,M.,ENS,Ensemble ! (Majorité présidentielle)
92,Hauts-de-Seine,9209,9ème circonscription,5,MUSTAFIC,Hazrije,Mme,DVC,Divers centre
92,Hauts-de-Seine,9209,9ème circonscription,6,RAPILLY-FERNIOT,Pauline,Mme,UG,Union de la gauche
92,Hauts-de-Seine,9209,9ème circonscription,7,CARRASCO,Julia,Mme,RN,Rassemblement National
92,Hauts-de-Seine,9209,9ème circonscription,8,SAMOUN,Joseph,M.,REC,Reconquête !
92,Hauts-de-Seine,9210,10ème circonscription,1,GUILLEMET,Béatrice,Mme,DVG,Divers gauche
92,Hauts-de-Seine,9210,10ème circonscription,2,LEMESLE,Nicolas,M.,DIV,Divers
92,Hauts-de-Seine,9210,10ème circonscription,3,LAYE,Sébastien,M.,UXD,Union de l'extrême droite
92,Hauts-de-Seine,9210,10ème circonscription,4,FERREIRA DO AMARAL,Herlander,M.,REC,Reconquête !
92,Hauts-de-Seine,9210,10ème circonscription,5,PERRIN,Clément,M.,LR,Les Républicains
92,Hauts-de-Seine,9210,10ème circonscription,6,YGOUF,Esteban,M.,DVG,Divers gauche
92,Hauts-de-Seine,9210,10ème circonscription,7,ATTAL,Gabriel,M.,ENS,Ensemble ! (Majorité présidentielle)
92,Hauts-de-Seine,9210,10ème circonscription,8,SOUBELET,Cécile,Mme,UG,Union de la gauche
92,Hauts-de-Seine,9210,10ème circonscription,9,VIGUIÉ,Laurence,Mme,EXG,Extrême gauche
92,Hauts-de-Seine,9211,11ème circonscription,1,CHATELAIN,Juliette,Mme,RN,Rassemblement National
92,Hauts-de-Seine,9211,11ème circonscription,2,ROSSI,Laurianne,Mme,ENS,Ensemble ! (Majorité présidentielle)
92,Hauts-de-Seine,9211,11ème circonscription,3,PONGE,Philippe,M.,DVG,Divers gauche
92,Hauts-de-Seine,9211,11ème circonscription,4,BACLET,Suzanne,Mme,REC,Reconquête !
92,Hauts-de-Seine,9211,11ème circonscription,5,SAINTOUL,Aurélien,M.,UG,Union de la gauche
92,Hauts-de-Seine,9211,11ème circonscription,6,ROUX,Eric,M.,DVC,Divers centre
92,Hauts-de-Seine,9211,11ème circonscription,7,CHIARELLI,Xavier,M.,EXG,Extrême gauche
92,Hauts-de-Seine,9211,11ème circonscription,8,ROLLOT,Franck,M.,EXG,Extrême gauche
92,Hauts-de-Seine,9211,11ème circonscription,9,GARDENT,Olivier,M.,DVG,Divers gauche
92,Hauts-de-Seine,9211,11ème circonscription,10,COUZIN,Renaud,M.,ECO,Ecologistes
92,Hauts-de-Seine,9212,12ème circonscription,1,BERNARD,Yann,M.,EXG,Extrême gauche
92,Hauts-de-Seine,9212,12ème circonscription,2,LEGRAND,Stéphane,M.,ECO,Ecologistes
92,Hauts-de-Seine,9212,12ème circonscription,3,VERSINI,Christophe,M.,RN,Rassemblement National
92,Hauts-de-Seine,9212,12ème circonscription,4,BENHARKAT,Assma,Mme,DVG,Divers gauche
92,Hauts-de-Seine,9212,12ème circonscription,5,CHINAN,Guillaume,M.,DVG,Divers gauche
92,Hauts-de-Seine,9212,12ème circonscription,6,BERGER,Jean-Didier,M.,LR,Les Républicains
92,Hauts-de-Seine,9212,12ème circonscription,7,ADJROUD,Lounes,M.,UG,Union de la gauche
92,Hauts-de-Seine,9212,12ème circonscription,8,HOUPLAIN,Philippe,M.,REC,Reconquête !
92,Hauts-de-Seine,9213,13ème circonscription,1,TOUNSI,Mohamed,M.,DVC,Divers centre
92,Hauts-de-Seine,9213,13ème circonscription,2,GAILLARD,Brice,M.,UG,Union de la gauche
92,Hauts-de-Seine,9213,13ème circonscription,3,ISNARD,Numa,M.,LR,Les Républicains
92,Hauts-de-Seine,9213,13ème circonscription,4,BREGEON,Maud,Mme,ENS,Ensemble ! (Majorité présidentielle)
92,Hauts-de-Seine,9213,13ème circonscription,5,PRETO,Marie-Josée,Mme,REC,Reconquête !
92,Hauts-de-Seine,9213,13ème circonscription,6,YVARS,Patrick,M.,RN,Rassemblement National
92,Hauts-de-Seine,9213,13ème circonscription,7,MARTIN,Agathe,Mme,EXG,Extrême gauche
93,Seine-Saint-Denis,9301,1ère circonscription,1,GRAZIOLI,Julien,M.,RN,Rassemblement National
93,Seine-Saint-Denis,9301,1ère circonscription,2,AUBRY,Alain,M.,EXG,Extrême gauche
93,Seine-Saint-Denis,9301,1ère circonscription,3,PEGUILLET,François,M.,LR,Les Républicains
93,Seine-Saint-Denis,9301,1ère circonscription,4,BILONGO MAMBWENI,Emmanuel,M.,DIV,Divers
93,Seine-Saint-Denis,9301,1ère circonscription,5,LE MAIRE,Gersende,Mme,ECO,Ecologistes
93,Seine-Saint-Denis,9301,1ère circonscription,6,UHALDE,Paul,M.,EXG,Extrême gauche
93,Seine-Saint-Denis,9301,1ère circonscription,7,COQUEREL,Éric,M.,UG,Union de la gauche
93,Seine-Saint-Denis,9301,1ère circonscription,8,BOUARD,Nabil,M.,DVD,Divers droite
93,Seine-Saint-Denis,9301,1ère circonscription,9,MONFILS,Jean-Pierre,M.,ENS,Ensemble ! (Majorité présidentielle)
93,Seine-Saint-Denis,9301,1ère circonscription,10,FALISZ,Gaëll,Mme,EXG,Extrême gauche
93,Seine-Saint-Denis,9302,2ème circonscription,1,MAILLARD,Louis-Auxile,M.,LR,Les Républicains
93,Seine-Saint-Denis,9302,2ème circonscription,2,KAZIB,Anasse,M.,EXG,Extrême gauche
93,Seine-Saint-Denis,9302,2ème circonscription,3,MARQUAND,Maki Théa,Mme,ECO,Ecologistes
93,Seine-Saint-Denis,9302,2ème circonscription,4,RENAUD,Agnès,Mme,EXG,Extrême gauche
93,Seine-Saint-Denis,9302,2ème circonscription,5,COLOMAS,Luc,M.,RN,Rassemblement National
93,Seine-Saint-Denis,9302,2ème circonscription,6,PEU,Stéphane,M.,UG,Union de la gauche
93,Seine-Saint-Denis,9302,2ème circonscription,7,UK,Samantha,Mme,ENS,Ensemble ! (Majorité présidentielle)
93,Seine-Saint-Denis,9303,3ème circonscription,1,DIABY,Djénéba,Mme,DVC,Divers centre
93,Seine-Saint-Denis,9303,3ème circonscription,2,PORTES,Thomas,M.,UG,Union de la gauche
93,Seine-Saint-Denis,9303,3ème circonscription,3,GAUCHERAND,Maëlle,Mme,EXG,Extrême gauche
93,Seine-Saint-Denis,9303,3ème circonscription,4,ALLEMON,Eric,M.,DVC,Divers centre
93,Seine-Saint-Denis,9303,3ème circonscription,5,ANATO,Patrice,M.,DVC,Divers centre
93,Seine-Saint-Denis,9303,3ème circonscription,6,NICOLLE,Gaspard,M.,EXG,Extrême gauche
93,Seine-Saint-Denis,9303,3ème circonscription,7,BUTTEY,Maxence,M.,DVD,Divers droite
93,Seine-Saint-Denis,9303,3ème circonscription,8,RICHARD,Stéphanie,Mme,DVC,Divers centre
93,Seine-Saint-Denis,9303,3ème circonscription,9,DACKO,Sarah Astrid,Mme,DIV,Divers
93,Seine-Saint-Denis,9303,3ème circonscription,10,CRETIN-GIELLY,Denis,M.,RN,Rassemblement National
93,Seine-Saint-Denis,9304,4ème circonscription,1,LEY,Marlène,Mme,EXG,Extrême gauche
93,Seine-Saint-Denis,9304,4ème circonscription,2,BOUROUAHA,Soumya,Mme,UG,Union de la gauche
93,Seine-Saint-Denis,9304,4ème circonscription,3,AWAD,Mohamed,M.,FI,La France insoumise
93,Seine-Saint-Denis,9304,4ème circonscription,4,BELIN,Matthieu,M.,EXG,Extrême gauche
93,Seine-Saint-Denis,9304,4ème circonscription,5,RABEHI,Hamza,M.,ENS,Ensemble ! (Majorité présidentielle)
93,Seine-Saint-Denis,9304,4ème circonscription,6,LÉVÊQUE,Colette,Mme,RN,Rassemblement National
93,Seine-Saint-Denis,9304,4ème circonscription,7,MIRALI,Omar,M.,DIV,Divers
93,Seine-Saint-Denis,9304,4ème circonscription,8,VAZ,Micaël,M.,LR,Les Républicains
93,Seine-Saint-Denis,9304,4ème circonscription,9,ATTIG,Sonia,Mme,DVG,Divers gauche
93,Seine-Saint-Denis,9304,4ème circonscription,10,POTTIER,Virginie,Mme,DVD,Divers droite
93,Seine-Saint-Denis,9304,4ème circonscription,11,FAROUK,Amirdine,M.,DIV,Divers
93,Seine-Saint-Denis,9305,5ème circonscription,1,FEGER,Rodolphe,M.,EXG,Extrême gauche
93,Seine-Saint-Denis,9305,5ème circonscription,2,KOZELKO,Eric,M.,RN,Rassemblement National
93,Seine-Saint-Denis,9305,5ème circonscription,3,LAGARDE,Aude,Mme,DVC,Divers centre
93,Seine-Saint-Denis,9305,5ème circonscription,4,GARRIDO,Raquel,Mme,DVG,Divers gauche
93,Seine-Saint-Denis,9305,5ème circonscription,5,DIOUARA,Aly,M.,UG,Union de la gauche
93,Seine-Saint-Denis,9305,5ème circonscription,6,BALLOUHEY,Hélène,Mme,EXG,Extrême gauche
93,Seine-Saint-Denis,9305,5ème circonscription,7,BOUTIGNON,Tatiana,Mme,DIV,Divers
93,Seine-Saint-Denis,9305,5ème circonscription,9,PIERRE,Markeins,M.,DVG,Divers gauche
93,Seine-Saint-Denis,9306,6ème circonscription,1,SALHAOUI,Nacéra,Mme,RN,Rassemblement National
93,Seine-Saint-Denis,9306,6ème circonscription,2,SACK,Nathalie,Mme,DVC,Divers centre
93,Seine-Saint-Denis,9306,6ème circonscription,3,LACHAUD,Bastien,M.,UG,Union de la gauche
93,Seine-Saint-Denis,9306,6ème circonscription,4,ARTHAUD,Nathalie,Mme,EXG,Extrême gauche
93,Seine-Saint-Denis,9307,7ème circonscription,1,DUTERTE,Yannick,M.,EXG,Extrême gauche
93,Seine-Saint-Denis,9307,7ème circonscription,2,CORBIÈRE,Alexis,M.,DVG,Divers gauche
93,Seine-Saint-Denis,9307,7ème circonscription,3,ATLANI,Sebastien,M.,DIV,Divers
93,Seine-Saint-Denis,9307,7ème circonscription,4,JOCHAUD,Aurélie,Mme,EXG,Extrême gauche
93,Seine-Saint-Denis,9307,7ème circonscription,5,TROVA,Françoise,Mme,RN,Rassemblement National
93,Seine-Saint-Denis,9307,7ème circonscription,6,BRETEAU,Pauline,Mme,ENS,Ensemble ! (Majorité présidentielle)
93,Seine-Saint-Denis,9307,7ème circonscription,7,VERHAEGHE,Eric,M.,DVC,Divers centre
93,Seine-Saint-Denis,9307,7ème circonscription,8,TOCHE,Antoine,M.,DVD,Divers droite
93,Seine-Saint-Denis,9307,7ème circonscription,9,CAUDRON,Elsa,Mme,EXG,Extrême gauche
93,Seine-Saint-Denis,9307,7ème circonscription,10,ALI-BENALI,Sabrina,Mme,UG,Union de la gauche
93,Seine-Saint-Denis,9308,8ème circonscription,1,VALENTE,Sylvio,M.,REC,Reconquête !
93,Seine-Saint-Denis,9308,8ème circonscription,2,DUPUY,Hélène,Mme,EXG,Extrême gauche
93,Seine-Saint-Denis,9308,8ème circonscription,3,BARDAI,Ntela,M.,EXD,Extrême droite
93,Seine-Saint-Denis,9308,8ème circonscription,4,YONBOUE,Franck,M.,LR,Les Républicains
93,Seine-Saint-Denis,9308,8ème circonscription,5,TOBEILEM,Grégory,M.,EXG,Extrême gauche
93,Seine-Saint-Denis,9308,8ème circonscription,6,JOLIVET,Sébastien,M.,RN,Rassemblement National
93,Seine-Saint-Denis,9308,8ème circonscription,7,FORT,Didier,M.,DVD,Divers droite
93,Seine-Saint-Denis,9308,8ème circonscription,8,KELOUA HACHI,Fatiha,Mme,UG,Union de la gauche
93,Seine-Saint-Denis,9309,9ème circonscription,1,TROUVÉ,Aurélie,Mme,UG,Union de la gauche
93,Seine-Saint-Denis,9309,9ème circonscription,2,BUROT,Jean-Paul,M.,EXG,Extrême gauche
93,Seine-Saint-Denis,9309,9ème circonscription,3,CHAUMETTE,Manon,Mme,ENS,Ensemble ! (Majorité présidentielle)
93,Seine-Saint-Denis,9309,9ème circonscription,4,KEISER,Christel,Mme,EXG,Extrême gauche
93,Seine-Saint-Denis,9309,9ème circonscription,5,PIERRE,Robenson,M.,LR,Les Républicains
93,Seine-Saint-Denis,9309,9ème circonscription,6,BOURASSIN,Clara,Mme,RN,Rassemblement National
93,Seine-Saint-Denis,9310,10ème circonscription,1,MINARDI,Gaëtan,M.,EXG,Extrême gauche
93,Seine-Saint-Denis,9310,10ème circonscription,2,ABOMANGOLI,Nadège,Mme,UG,Union de la gauche
93,Seine-Saint-Denis,9310,10ème circonscription,3,LOUBOTA,Praince Germain,M.,REC,Reconquête !
93,Seine-Saint-Denis,9310,10ème circonscription,4,MEYONGO AMOUGOU,Martial,M.,ENS,Ensemble ! (Majorité présidentielle)
93,Seine-Saint-Denis,9310,10ème circonscription,5,TROVA,Monique,Mme,RN,Rassemblement National
93,Seine-Saint-Denis,9310,10ème circonscription,6,BENTAHAR,Amèle,Mme,DIV,Divers
93,Seine-Saint-Denis,9310,10ème circonscription,7,RAMADIER,Alain,M.,LR,Les Républicains
93,Seine-Saint-Denis,9310,10ème circonscription,8,EL OUAFI,Ahmed,M.,DIV,Divers
93,Seine-Saint-Denis,9311,11ème circonscription,1,NÄIT-KACI,Kahina,Mme,DVD,Divers droite
93,Seine-Saint-Denis,9311,11ème circonscription,2,BELZANE,Lucien,M.,EXG,Extrême gauche
93,Seine-Saint-Denis,9311,11ème circonscription,3,AUTAIN,Clémentine,Mme,UG,Union de la gauche
93,Seine-Saint-Denis,9311,11ème circonscription,4,JOLY,Renée,Mme,RN,Rassemblement National
93,Seine-Saint-Denis,9311,11ème circonscription,5,SÉCHET,Charlotte,Mme,EXG,Extrême gauche
93,Seine-Saint-Denis,9311,11ème circonscription,6,MARAN,Max,M.,LR,Les Républicains
93,Seine-Saint-Denis,9311,11ème circonscription,7,BASINI,Fayza,Mme,ENS,Ensemble ! (Majorité présidentielle)
93,Seine-Saint-Denis,9312,12ème circonscription,1,MARTINOT,Didier,M.,EXG,Extrême gauche
93,Seine-Saint-Denis,9312,12ème circonscription,2,AISSAOUI,Amal,Mme,EXG,Extrême gauche
93,Seine-Saint-Denis,9312,12ème circonscription,3,DIJOS,Francis,M.,REC,Reconquête !
93,Seine-Saint-Denis,9312,12ème circonscription,4,LEGAVRE,Jérôme,M.,UG,Union de la gauche
93,Seine-Saint-Denis,9312,12ème circonscription,5,PERIER,Jean-François,M.,RN,Rassemblement National
93,Seine-Saint-Denis,9312,12ème circonscription,6,LEMOINE,Xavier,M.,DVD,Divers droite
93,Seine-Saint-Denis,9312,12ème circonscription,7,VINCENOT,Dominique,M.,EXG,Extrême gauche
93,Seine-Saint-Denis,9312,12ème circonscription,8,KIRMA,Serjan,M.,DIV,Divers
93,Seine-Saint-Denis,9312,12ème circonscription,9,ROITMAN,Virginie,Mme,ENS,Ensemble ! (Majorité présidentielle)
94,Val-de-Marne,9401,1ère circonscription,1,CAVAT,Hélène,Mme,EXG,Extrême gauche
94,Val-de-Marne,9401,1ère circonscription,2,LOUFFOK,Lyes,M.,UG,Union de la gauche
94,Val-de-Marne,9401,1ère circonscription,3,BERRIOS,Sylvain,M.,DVD,Divers droite
94,Val-de-Marne,9401,1ère circonscription,4,MOREL,Ludovic,M.,REC,Reconquête !
94,Val-de-Marne,9401,1ère circonscription,5,DESCROZAILLE,Frédéric,M.,ENS,Ensemble ! (Majorité présidentielle)
94,Val-de-Marne,9401,1ère circonscription,6,DE PIERREPONT,Valérie,Mme,EXG,Extrême gauche
94,Val-de-Marne,9401,1ère circonscription,7,SABOURIN,Anne-Gaëlle,Mme,RN,Rassemblement National
94,Val-de-Marne,9402,2ème circonscription,1,PRUVOT,Sabrina,Mme,EXG,Extrême gauche
94,Val-de-Marne,9402,2ème circonscription,2,CRUZILLE,Gérard,M.,REC,Reconquête !
94,Val-de-Marne,9402,2ème circonscription,3,CEYLAN,Mehmet,M.,ENS,Ensemble ! (Majorité présidentielle)
94,Val-de-Marne,9402,2ème circonscription,4,SASPORTAS,Michel,M.,LR,Les Républicains
94,Val-de-Marne,9402,2ème circonscription,5,GHAYE,Antoine,M.,RN,Rassemblement National
94,Val-de-Marne,9402,2ème circonscription,6,FOFFÉ,Patricia,Mme,ECO,Ecologistes
94,Val-de-Marne,9402,2ème circonscription,7,BOUTARIN,Clémence,Mme,EXG,Extrême gauche
94,Val-de-Marne,9402,2ème circonscription,8,GUETTÉ,Clémence,Mme,UG,Union de la gauche
94,Val-de-Marne,9402,2ème circonscription,9,HALLER,Manon,Mme,EXG,Extrême gauche
94,Val-de-Marne,9403,3ème circonscription,1,AGOSSA,Noël,M.,DVC,Divers centre
94,Val-de-Marne,9403,3ème circonscription,2,GOUGOUGNAN-ZADIGUE,Emmanuelly,M.,DSV,Droite souverainiste
94,Val-de-Marne,9403,3ème circonscription,3,PONCET,Frédérique,Mme,REC,Reconquête !
94,Val-de-Marne,9403,3ème circonscription,4,TELLE,Géraldine,Mme,DVC,Divers centre
